"utt_id";"utterance";"api_calls";"api_name";"api_method_name";"documentation";"llm_name"
"50";"Could you check how Apple is trading today and show the latest price movement with company details like market cap and sector?";"[{""name"": ""get_stock_data"", ""arguments"": {""stock"": ""AAPL"", ""period"": ""1d"", ""interval"": ""1d"", ""include_info"": true}}]";"Stock Market Data";"get_stock_data";"{""api_name"": ""Stock Market Data"", ""api_description"": ""Retrieve real-time and historical stock market performance using Yahoo Finance data."", ""api_method_name"": ""get_stock_data"", ""api_method_description"": ""Fetches current price, percentage change, and period highs for a given stock. Optionally returns market metadata such as market cap, P/E ratio, dividend yield, and sector information."", ""api_method_required_parameters"": [{""name"": ""stock"", ""type"": ""STRING"", ""description"": ""The stock symbol to query (e.g., 'AAPL', 'TSLA', 'MSFT')."", ""required"": true}, {""name"": ""period"", ""type"": ""STRING"", ""description"": ""The time window for historical data."", ""values"": [""1d"", ""5d"", ""1mo"", ""3mo"", ""6mo"", ""1y"", ""2y"", ""5y"", ""10y"", ""ytd"", ""max""], ""default"": ""1d"", ""required"": false}, {""name"": ""interval"", ""type"": ""STRING"", ""description"": ""The data granularity/frequency."", ""values"": [""1m"", ""2m"", ""5m"", ""15m"", ""30m"", ""60m"", ""90m"", ""1h"", ""1d"", ""5d"", ""1wk"", ""1mo"", ""3mo""], ""default"": ""1d"", ""required"": false}, {""name"": ""include_info"", ""type"": ""BOOLEAN"", ""description"": ""If set to true, returns additional company metadata like market cap, P/E ratio, and sector."", ""default"": false, ""required"": false}]}";"gpt-5.4"
"51";"I want to review Tesla's performance over the last month using daily data, and include valuation information such as the P/E ratio.";"[{""name"": ""get_stock_data"", ""arguments"": {""stock"": ""TSLA"", ""period"": ""1mo"", ""interval"": ""1d"", ""include_info"": true}}]";"Stock Market Data";"get_stock_data";"{""api_name"": ""Stock Market Data"", ""api_description"": ""Retrieve real-time and historical stock market performance using Yahoo Finance data."", ""api_method_name"": ""get_stock_data"", ""api_method_description"": ""Fetches current price, percentage change, and period highs for a given stock. Optionally returns market metadata such as market cap, P/E ratio, dividend yield, and sector information."", ""api_method_required_parameters"": [{""name"": ""stock"", ""type"": ""STRING"", ""description"": ""The stock symbol to query (e.g., 'AAPL', 'TSLA', 'MSFT')."", ""required"": true}, {""name"": ""period"", ""type"": ""STRING"", ""description"": ""The time window for historical data."", ""values"": [""1d"", ""5d"", ""1mo"", ""3mo"", ""6mo"", ""1y"", ""2y"", ""5y"", ""10y"", ""ytd"", ""max""], ""default"": ""1d"", ""required"": false}, {""name"": ""interval"", ""type"": ""STRING"", ""description"": ""The data granularity/frequency."", ""values"": [""1m"", ""2m"", ""5m"", ""15m"", ""30m"", ""60m"", ""90m"", ""1h"", ""1d"", ""5d"", ""1wk"", ""1mo"", ""3mo""], ""default"": ""1d"", ""required"": false}, {""name"": ""include_info"", ""type"": ""BOOLEAN"", ""description"": ""If set to true, returns additional company metadata like market cap, P/E ratio, and sector."", ""default"": false, ""required"": false}]}";"gpt-5.4"
"52";"Pull Microsoft's year-to-date stock data for me with weekly intervals so I can compare it with my other tech holdings.";"[{""name"": ""get_stock_data"", ""arguments"": {""stock"": ""MSFT"", ""period"": ""ytd"", ""interval"": ""1wk"", ""include_info"": false}}]";"Stock Market Data";"get_stock_data";"{""api_name"": ""Stock Market Data"", ""api_description"": ""Retrieve real-time and historical stock market performance using Yahoo Finance data."", ""api_method_name"": ""get_stock_data"", ""api_method_description"": ""Fetches current price, percentage change, and period highs for a given stock. Optionally returns market metadata such as market cap, P/E ratio, dividend yield, and sector information."", ""api_method_required_parameters"": [{""name"": ""stock"", ""type"": ""STRING"", ""description"": ""The stock symbol to query (e.g., 'AAPL', 'TSLA', 'MSFT')."", ""required"": true}, {""name"": ""period"", ""type"": ""STRING"", ""description"": ""The time window for historical data."", ""values"": [""1d"", ""5d"", ""1mo"", ""3mo"", ""6mo"", ""1y"", ""2y"", ""5y"", ""10y"", ""ytd"", ""max""], ""default"": ""1d"", ""required"": false}, {""name"": ""interval"", ""type"": ""STRING"", ""description"": ""The data granularity/frequency."", ""values"": [""1m"", ""2m"", ""5m"", ""15m"", ""30m"", ""60m"", ""90m"", ""1h"", ""1d"", ""5d"", ""1wk"", ""1mo"", ""3mo""], ""default"": ""1d"", ""required"": false}, {""name"": ""include_info"", ""type"": ""BOOLEAN"", ""description"": ""If set to true, returns additional company metadata like market cap, P/E ratio, and sector."", ""default"": false, ""required"": false}]}";"gpt-5.4"
"53";"How has NVIDIA been doing over the past five days? Give me the trend in 30-minute slices.";"[{""name"": ""get_stock_data"", ""arguments"": {""stock"": ""NVDA"", ""period"": ""5d"", ""interval"": ""30m"", ""include_info"": false}}]";"Stock Market Data";"get_stock_data";"{""api_name"": ""Stock Market Data"", ""api_description"": ""Retrieve real-time and historical stock market performance using Yahoo Finance data."", ""api_method_name"": ""get_stock_data"", ""api_method_description"": ""Fetches current price, percentage change, and period highs for a given stock. Optionally returns market metadata such as market cap, P/E ratio, dividend yield, and sector information."", ""api_method_required_parameters"": [{""name"": ""stock"", ""type"": ""STRING"", ""description"": ""The stock symbol to query (e.g., 'AAPL', 'TSLA', 'MSFT')."", ""required"": true}, {""name"": ""period"", ""type"": ""STRING"", ""description"": ""The time window for historical data."", ""values"": [""1d"", ""5d"", ""1mo"", ""3mo"", ""6mo"", ""1y"", ""2y"", ""5y"", ""10y"", ""ytd"", ""max""], ""default"": ""1d"", ""required"": false}, {""name"": ""interval"", ""type"": ""STRING"", ""description"": ""The data granularity/frequency."", ""values"": [""1m"", ""2m"", ""5m"", ""15m"", ""30m"", ""60m"", ""90m"", ""1h"", ""1d"", ""5d"", ""1wk"", ""1mo"", ""3mo""], ""default"": ""1d"", ""required"": false}, {""name"": ""include_info"", ""type"": ""BOOLEAN"", ""description"": ""If set to true, returns additional company metadata like market cap, P/E ratio, and sector."", ""default"": false, ""required"": false}]}";"gpt-5.4"
"54";"Show me Amazon's stock history across the past six months with monthly points, and include the broader company metrics too.";"[{""name"": ""get_stock_data"", ""arguments"": {""stock"": ""AMZN"", ""period"": ""6mo"", ""interval"": ""1mo"", ""include_info"": true}}]";"Stock Market Data";"get_stock_data";"{""api_name"": ""Stock Market Data"", ""api_description"": ""Retrieve real-time and historical stock market performance using Yahoo Finance data."", ""api_method_name"": ""get_stock_data"", ""api_method_description"": ""Fetches current price, percentage change, and period highs for a given stock. Optionally returns market metadata such as market cap, P/E ratio, dividend yield, and sector information."", ""api_method_required_parameters"": [{""name"": ""stock"", ""type"": ""STRING"", ""description"": ""The stock symbol to query (e.g., 'AAPL', 'TSLA', 'MSFT')."", ""required"": true}, {""name"": ""period"", ""type"": ""STRING"", ""description"": ""The time window for historical data."", ""values"": [""1d"", ""5d"", ""1mo"", ""3mo"", ""6mo"", ""1y"", ""2y"", ""5y"", ""10y"", ""ytd"", ""max""], ""default"": ""1d"", ""required"": false}, {""name"": ""interval"", ""type"": ""STRING"", ""description"": ""The data granularity/frequency."", ""values"": [""1m"", ""2m"", ""5m"", ""15m"", ""30m"", ""60m"", ""90m"", ""1h"", ""1d"", ""5d"", ""1wk"", ""1mo"", ""3mo""], ""default"": ""1d"", ""required"": false}, {""name"": ""include_info"", ""type"": ""BOOLEAN"", ""description"": ""If set to true, returns additional company metadata like market cap, P/E ratio, and sector."", ""default"": false, ""required"": false}]}";"gpt-5.4"
"55";"Could you check how Apple has been performing over the last month with daily data, and include company details like market cap and sector?";"[{""name"": ""get_stock_data"", ""arguments"": {""stock"": ""AAPL"", ""period"": ""1mo"", ""interval"": ""1d"", ""include_info"": true}}]";"Stock Market Data";"get_stock_data";"{""api_name"": ""Stock Market Data"", ""api_description"": ""Retrieve real-time and historical stock market performance using Yahoo Finance data."", ""api_method_name"": ""get_stock_data"", ""api_method_description"": ""Fetches current price, percentage change, and period highs for a given stock. Optionally returns market metadata such as market cap, P/E ratio, dividend yield, and sector information."", ""api_method_required_parameters"": [{""name"": ""stock"", ""type"": ""STRING"", ""description"": ""The stock symbol to query (e.g., 'AAPL', 'TSLA', 'MSFT')."", ""required"": true}, {""name"": ""period"", ""type"": ""STRING"", ""description"": ""The time window for historical data."", ""values"": [""1d"", ""5d"", ""1mo"", ""3mo"", ""6mo"", ""1y"", ""2y"", ""5y"", ""10y"", ""ytd"", ""max""], ""default"": ""1d"", ""required"": false}, {""name"": ""interval"", ""type"": ""STRING"", ""description"": ""The data granularity/frequency."", ""values"": [""1m"", ""2m"", ""5m"", ""15m"", ""30m"", ""60m"", ""90m"", ""1h"", ""1d"", ""5d"", ""1wk"", ""1mo"", ""3mo""], ""default"": ""1d"", ""required"": false}, {""name"": ""include_info"", ""type"": ""BOOLEAN"", ""description"": ""If set to true, returns additional company metadata like market cap, P/E ratio, and sector."", ""default"": false, ""required"": false}]}";"gpt-5.4"
"56";"I want to see Tesla's intraday movement for today in 5-minute intervals.";"[{""name"": ""get_stock_data"", ""arguments"": {""stock"": ""TSLA"", ""period"": ""1d"", ""interval"": ""5m""}}]";"Stock Market Data";"get_stock_data";"{""api_name"": ""Stock Market Data"", ""api_description"": ""Retrieve real-time and historical stock market performance using Yahoo Finance data."", ""api_method_name"": ""get_stock_data"", ""api_method_description"": ""Fetches current price, percentage change, and period highs for a given stock. Optionally returns market metadata such as market cap, P/E ratio, dividend yield, and sector information."", ""api_method_required_parameters"": [{""name"": ""stock"", ""type"": ""STRING"", ""description"": ""The stock symbol to query (e.g., 'AAPL', 'TSLA', 'MSFT')."", ""required"": true}, {""name"": ""period"", ""type"": ""STRING"", ""description"": ""The time window for historical data."", ""values"": [""1d"", ""5d"", ""1mo"", ""3mo"", ""6mo"", ""1y"", ""2y"", ""5y"", ""10y"", ""ytd"", ""max""], ""default"": ""1d"", ""required"": false}, {""name"": ""interval"", ""type"": ""STRING"", ""description"": ""The data granularity/frequency."", ""values"": [""1m"", ""2m"", ""5m"", ""15m"", ""30m"", ""60m"", ""90m"", ""1h"", ""1d"", ""5d"", ""1wk"", ""1mo"", ""3mo""], ""default"": ""1d"", ""required"": false}, {""name"": ""include_info"", ""type"": ""BOOLEAN"", ""description"": ""If set to true, returns additional company metadata like market cap, P/E ratio, and sector."", ""default"": false, ""required"": false}]}";"gpt-5.4"
"57";"Pull Microsoft's year-to-date stock performance using weekly data and add valuation information too.";"[{""name"": ""get_stock_data"", ""arguments"": {""stock"": ""MSFT"", ""period"": ""ytd"", ""interval"": ""1wk"", ""include_info"": true}}]";"Stock Market Data";"get_stock_data";"{""api_name"": ""Stock Market Data"", ""api_description"": ""Retrieve real-time and historical stock market performance using Yahoo Finance data."", ""api_method_name"": ""get_stock_data"", ""api_method_description"": ""Fetches current price, percentage change, and period highs for a given stock. Optionally returns market metadata such as market cap, P/E ratio, dividend yield, and sector information."", ""api_method_required_parameters"": [{""name"": ""stock"", ""type"": ""STRING"", ""description"": ""The stock symbol to query (e.g., 'AAPL', 'TSLA', 'MSFT')."", ""required"": true}, {""name"": ""period"", ""type"": ""STRING"", ""description"": ""The time window for historical data."", ""values"": [""1d"", ""5d"", ""1mo"", ""3mo"", ""6mo"", ""1y"", ""2y"", ""5y"", ""10y"", ""ytd"", ""max""], ""default"": ""1d"", ""required"": false}, {""name"": ""interval"", ""type"": ""STRING"", ""description"": ""The data granularity/frequency."", ""values"": [""1m"", ""2m"", ""5m"", ""15m"", ""30m"", ""60m"", ""90m"", ""1h"", ""1d"", ""5d"", ""1wk"", ""1mo"", ""3mo""], ""default"": ""1d"", ""required"": false}, {""name"": ""include_info"", ""type"": ""BOOLEAN"", ""description"": ""If set to true, returns additional company metadata like market cap, P/E ratio, and sector."", ""default"": false, ""required"": false}]}";"gpt-5.4"
"58";"Show me NVIDIA's performance across the past six months with one-day granularity.";"[{""name"": ""get_stock_data"", ""arguments"": {""stock"": ""NVDA"", ""period"": ""6mo"", ""interval"": ""1d""}}]";"Stock Market Data";"get_stock_data";"{""api_name"": ""Stock Market Data"", ""api_description"": ""Retrieve real-time and historical stock market performance using Yahoo Finance data."", ""api_method_name"": ""get_stock_data"", ""api_method_description"": ""Fetches current price, percentage change, and period highs for a given stock. Optionally returns market metadata such as market cap, P/E ratio, dividend yield, and sector information."", ""api_method_required_parameters"": [{""name"": ""stock"", ""type"": ""STRING"", ""description"": ""The stock symbol to query (e.g., 'AAPL', 'TSLA', 'MSFT')."", ""required"": true}, {""name"": ""period"", ""type"": ""STRING"", ""description"": ""The time window for historical data."", ""values"": [""1d"", ""5d"", ""1mo"", ""3mo"", ""6mo"", ""1y"", ""2y"", ""5y"", ""10y"", ""ytd"", ""max""], ""default"": ""1d"", ""required"": false}, {""name"": ""interval"", ""type"": ""STRING"", ""description"": ""The data granularity/frequency."", ""values"": [""1m"", ""2m"", ""5m"", ""15m"", ""30m"", ""60m"", ""90m"", ""1h"", ""1d"", ""5d"", ""1wk"", ""1mo"", ""3mo""], ""default"": ""1d"", ""required"": false}, {""name"": ""include_info"", ""type"": ""BOOLEAN"", ""description"": ""If set to true, returns additional company metadata like market cap, P/E ratio, and sector."", ""default"": false, ""required"": false}]}";"gpt-5.4"
"59";"Can you look up Amazon over the last five years with monthly intervals and include the extra company metadata?";"[{""name"": ""get_stock_data"", ""arguments"": {""stock"": ""AMZN"", ""period"": ""5y"", ""interval"": ""1mo"", ""include_info"": true}}]";"Stock Market Data";"get_stock_data";"{""api_name"": ""Stock Market Data"", ""api_description"": ""Retrieve real-time and historical stock market performance using Yahoo Finance data."", ""api_method_name"": ""get_stock_data"", ""api_method_description"": ""Fetches current price, percentage change, and period highs for a given stock. Optionally returns market metadata such as market cap, P/E ratio, dividend yield, and sector information."", ""api_method_required_parameters"": [{""name"": ""stock"", ""type"": ""STRING"", ""description"": ""The stock symbol to query (e.g., 'AAPL', 'TSLA', 'MSFT')."", ""required"": true}, {""name"": ""period"", ""type"": ""STRING"", ""description"": ""The time window for historical data."", ""values"": [""1d"", ""5d"", ""1mo"", ""3mo"", ""6mo"", ""1y"", ""2y"", ""5y"", ""10y"", ""ytd"", ""max""], ""default"": ""1d"", ""required"": false}, {""name"": ""interval"", ""type"": ""STRING"", ""description"": ""The data granularity/frequency."", ""values"": [""1m"", ""2m"", ""5m"", ""15m"", ""30m"", ""60m"", ""90m"", ""1h"", ""1d"", ""5d"", ""1wk"", ""1mo"", ""3mo""], ""default"": ""1d"", ""required"": false}, {""name"": ""include_info"", ""type"": ""BOOLEAN"", ""description"": ""If set to true, returns additional company metadata like market cap, P/E ratio, and sector."", ""default"": false, ""required"": false}]}";"gpt-5.4"
